call_put,strike,mid,rate,q,spot,maturity_years
put,86.000000,3.76471861,0.010000,0.000000,100.000000,1.500000
call,88.000000,17.68753019,0.010000,0.000000,100.000000,1.500000
put,88.000000,4.37738088,0.010000,0.000000,100.000000,1.500000
call,90.000000,16.39391699,0.010000,0.000000,100.000000,1.500000
put,90.000000,5.05399155,0.010000,0.000000,100.000000,1.500000
call,92.000000,15.16573291,0.010000,0.000000,100.000000,1.500000
put,92.000000,5.79603136,0.010000,0.000000,100.000000,1.500000
call,94.000000,14.00391466,0.010000,0.000000,100.000000,1.500000
put,94.000000,6.60443699,0.010000,0.000000,100.000000,1.500000
call,96.000000,12.90884935,0.010000,0.000000,100.000000,1.500000
put,96.000000,7.47959556,0.010000,0.000000,100.000000,1.500000
call,98.000000,11.88038364,0.010000,0.000000,100.000000,1.500000
put,98.000000,8.42135372,0.010000,0.000000,100.000000,1.500000
call,100.000000,10.91784655,0.010000,0.000000,100.000000,1.500000
put,100.000000,9.42904051,0.010000,0.000000,100.000000,1.500000
call,102.000000,10.02008429,0.010000,0.000000,100.000000,1.500000
put,102.000000,10.50150213,0.010000,0.000000,100.000000,1.500000
call,104.000000,9.18550498,0.010000,0.000000,100.000000,1.500000
put,104.000000,11.63714670,0.010000,0.000000,100.000000,1.500000
call,106.000000,8.41213102,0.010000,0.000000,100.000000,1.500000
put,106.000000,12.83399662,0.010000,0.000000,100.000000,1.500000
call,108.000000,7.69765649,0.010000,0.000000,100.000000,1.500000
put,108.000000,14.08974596,0.010000,0.000000,100.000000,1.500000
call,110.000000,7.03950730,0.010000,0.000000,100.000000,1.500000
put,110.000000,15.40182066,0.010000,0.000000,100.000000,1.500000
call,112.000000,6.43490184,0.010000,0.000000,100.000000,1.500000
put,112.000000,16.76743907,0.010000,0.000000,100.000000,1.500000
call,114.000000,5.88090995,0.010000,0.000000,100.000000,1.500000
put,114.000000,18.18367107,0.010000,0.000000,100.000000,1.500000
call,116.000000,5.37450883,0.010000,0.000000,100.000000,1.500000
put,116.000000,19.64749382,0.010000,0.000000,100.000000,1.500000
call,118.000000,4.91263422,0.010000,0.000000,100.000000,1.500000
put,118.000000,21.15584310,0.010000,0.000000,100.000000,1.500000
call,120.000000,4.49222633,0.010000,0.000000,100.000000,1.500000
put,120.000000,22.70565908,0.010000,0.000000,100.000000,1.500000
call,122.000000,4.11026951,0.010000,0.000000,100.000000,1.500000
put,122.000000,24.29392614,0.010000,0.000000,100.000000,1.500000
call,124.000000,3.76382581,0.010000,0.000000,100.000000,1.500000
put,124.000000,25.91770632,0.010000,0.000000,100.000000,1.500000
call,126.000000,3.45006210,0.010000,0.000000,100.000000,1.500000
put,126.000000,27.57416649,0.010000,0.000000,100.000000,1.500000
call,128.000000,3.16627131,0.010000,0.000000,100.000000,1.500000
put,128.000000,29.26059958,0.010000,0.000000,100.000000,1.500000
call,130.000000,2.90988797,0.010000,0.000000,100.000000,1.500000
put,130.000000,30.97444012,0.010000,0.000000,100.000000,1.500000
call,70.000000,31.99116849,0.010000,0.000000,100.000000,1.550000
put,70.000000,0.91453396,0.010000,0.000000,100.000000,1.550000
call,72.000000,30.23980901,0.010000,0.000000,100.000000,1.550000
put,72.000000,1.13241349,0.010000,0.000000,100.000000,1.550000
call,74.000000,28.52668230,0.010000,0.000000,100.000000,1.550000
put,74.000000,1.38852580,0.010000,0.000000,100.000000,1.550000
call,76.000000,26.85566630,0.010000,0.000000,100.000000,1.550000
put,76.000000,1.68674881,0.010000,0.000000,100.000000,1.550000
call,78.000000,25.23055560,0.010000,0.000000,100.000000,1.550000
put,78.000000,2.03087712,0.010000,0.000000,100.000000,1.550000
call,80.000000,23.65498564,0.010000,0.000000,100.000000,1.550000
put,80.000000,2.42454618,0.010000,0.000000,100.000000,1.550000
call,82.000000,22.13235797,0.010000,0.000000,100.000000,1.550000
put,82.000000,2.87115753,0.010000,0.000000,100.000000,1.550000
call,84.000000,20.66576956,0.010000,0.000000,100.000000,1.550000
put,84.000000,3.37380813,0.010000,0.000000,100.000000,1.550000
call,86.000000,19.25794888,0.010000,0.000000,100.000000,1.550000
put,86.000000,3.93522646,0.010000,0.000000,100.000000,1.550000
call,88.000000,17.91120128,0.010000,0.000000,100.000000,1.550000
put,88.000000,4.55771787,0.010000,0.000000,100.000000,1.550000
call,90.000000,16.62736565,0.010000,0.000000,100.000000,1.550000
put,90.000000,5.24312126,0.010000,0.000000,100.000000,1.550000
call,92.000000,15.40778389,0.010000,0.000000,100.000000,1.550000
put,92.000000,5.99277852,0.010000,0.000000,100.000000,1.550000
call,94.000000,14.25328386,0.010000,0.000000,100.000000,1.550000
put,94.000000,6.80751749,0.010000,0.000000,100.000000,1.550000
call,96.000000,13.16417613,0.010000,0.000000,100.000000,1.550000
put,96.000000,7.68764878,0.010000,0.000000,100.000000,1.550000
call,98.000000,12.14026410,0.010000,0.000000,100.000000,1.550000
put,98.000000,8.63297576,0.010000,0.000000,100.000000,1.550000
call,100.000000,11.18086622,0.010000,0.000000,100.000000,1.550000
put,100.000000,9.64281689,0.010000,0.000000,100.000000,1.550000
call,102.000000,10.28484903,0.010000,0.000000,100.000000,1.550000
put,102.000000,10.71603872,0.010000,0.000000,100.000000,1.550000
call,104.000000,9.45066906,0.010000,0.000000,100.000000,1.550000
put,104.000000,11.85109776,0.010000,0.000000,100.000000,1.550000
call,106.000000,8.67642140,0.010000,0.000000,100.000000,1.550000
put,106.000000,13.04608911,0.010000,0.000000,100.000000,1.550000
call,108.000000,7.95989293,0.010000,0.000000,100.000000,1.550000
put,108.000000,14.29879966,0.010000,0.000000,100.000000,1.550000
call,110.000000,7.29861792,0.010000,0.000000,100.000000,1.550000
put,110.000000,15.60676367,0.010000,0.000000,100.000000,1.550000
call,112.000000,6.68993402,0.010000,0.000000,100.000000,1.550000
put,112.000000,16.96731878,0.010000,0.000000,100.000000,1.550000
call,114.000000,6.13103688,0.010000,0.000000,100.000000,1.550000
put,114.000000,18.37766065,0.010000,0.000000,100.000000,1.550000
call,116.000000,5.61903193,0.010000,0.000000,100.000000,1.550000
put,116.000000,19.83489471,0.010000,0.000000,100.000000,1.550000
call,118.000000,5.15098202,0.010000,0.000000,100.000000,1.550000
put,118.000000,21.33608382,0.010000,0.000000,100.000000,1.550000
call,120.000000,4.72395026,0.010000,0.000000,100.000000,1.550000
put,120.000000,22.87829107,0.010000,0.000000,100.000000,1.550000
call,122.000000,4.33503728,0.010000,0.000000,100.000000,1.550000
put,122.000000,24.45861711,0.010000,0.000000,100.000000,1.550000
call,124.000000,3.98141290,0.010000,0.000000,100.000000,1.550000
put,124.000000,26.07423174,0.010000,0.000000,100.000000,1.550000
call,126.000000,3.66034201,0.010000,0.000000,100.000000,1.550000
put,126.000000,27.72239986,0.010000,0.000000,100.000000,1.550000
call,128.000000,3.36920502,0.010000,0.000000,100.000000,1.550000
put,128.000000,29.40050189,0.010000,0.000000,100.000000,1.550000
call,130.000000,3.10551309,0.010000,0.000000,100.000000,1.550000
put,130.000000,31.10604897,0.010000,0.000000,100.000000,1.550000
call,70.000000,32.10558666,0.010000,0.000000,100.000000,1.600000
put,70.000000,0.99449907,0.010000,0.000000,100.000000,1.600000
call,72.000000,30.36638247,0.010000,0.000000,100.000000,1.600000
put,72.000000,1.22354951,0.010000,0.000000,100.000000,1.600000
call,74.000000,28.66584242,0.010000,0.000000,100.000000,1.600000
put,74.000000,1.49126411,0.010000,0.000000,100.000000,1.600000
call,76.000000,27.00767948,0.010000,0.000000,100.000000,1.600000
put,76.000000,1.80135580,0.010000,0.000000,100.000000,1.600000
call,78.000000,25.39550667,0.010000,0.000000,100.000000,1.600000
put,78.000000,2.15743763,0.010000,0.000000,100.000000,1.600000
call,80.000000,23.83276699,0.010000,0.000000,100.000000,1.600000
put,80.000000,2.56295259,0.010000,0.000000,100.000000,1.600000
call,82.000000,22.32266500,0.010000,0.000000,100.000000,1.600000
put,82.000000,3.02110525,0.010000,0.000000,100.000000,1.600000
call,84.000000,20.86810279,0.010000,0.000000,100.000000,1.600000
put,84.000000,3.53479768,0.010000,0.000000,100.000000,1.600000
call,86.000000,19.47162264,0.010000,0.000000,100.000000,1.600000
put,86.000000,4.10657216,0.010000,0.000000,100.000000,1.600000
call,88.000000,18.13535852,0.010000,0.000000,100.000000,1.600000
put,88.000000,4.73856269,0.010000,0.000000,100.000000,1.600000
call,90.000000,16.86099823,0.010000,0.000000,100.000000,1.600000
put,90.000000,5.43245704,0.010000,0.000000,100.000000,1.600000
call,92.000000,15.64975721,0.010000,0.000000,100.000000,1.600000
put,92.000000,6.18947065,0.010000,0.000000,100.000000,1.600000
call,94.000000,14.50236477,0.010000,0.000000,100.000000,1.600000
put,94.000000,7.01033286,0.010000,0.000000,100.000000,1.600000
call,96.000000,13.41906288,0.010000,0.000000,100.000000,1.600000
put,96.000000,7.89528561,0.010000,0.000000,100.000000,1.600000
call,98.000000,12.39961682,0.010000,0.000000,100.000000,1.600000
put,98.000000,8.84409418,0.010000,0.000000,100.000000,1.600000
call,100.000000,11.44333688,0.010000,0.000000,100.000000,1.600000
put,100.000000,9.85606889,0.010000,0.000000,100.000000,1.600000
call,102.000000,10.54910974,0.010000,0.000000,100.000000,1.600000
put,102.000000,10.93009638,0.010000,0.000000,100.000000,1.600000
call,104.000000,9.71543762,0.010000,0.000000,100.000000,1.600000
put,104.000000,12.06467891,0.010000,0.000000,100.000000,1.600000
call,106.000000,8.94048361,0.010000,0.000000,100.000000,1.600000
put,106.000000,13.25797954,0.010000,0.000000,100.000000,1.600000
call,108.000000,8.22212100,0.010000,0.000000,100.000000,1.600000
put,108.000000,14.50787157,0.010000,0.000000,100.000000,1.600000
call,110.000000,7.55798478,0.010000,0.000000,100.000000,1.600000
put,110.000000,15.81198999,0.010000,0.000000,100.000000,1.600000
call,112.000000,6.94552350,0.010000,0.000000,100.000000,1.600000
put,112.000000,17.16778334,0.010000,0.000000,100.000000,1.600000
call,114.000000,6.38204993,0.010000,0.000000,100.000000,1.600000
put,114.000000,18.57256441,0.010000,0.000000,100.000000,1.600000
call,116.000000,5.86478911,0.010000,0.000000,100.000000,1.600000
put,116.000000,20.02355824,0.010000,0.000000,100.000000,1.600000
call,118.000000,5.39092278,0.010000,0.000000,100.000000,1.600000
put,118.000000,21.51794655,0.010000,0.000000,100.000000,1.600000
call,120.000000,4.95762935,0.010000,0.000000,100.000000,1.600000
put,120.000000,23.05290775,0.010000,0.000000,100.000000,1.600000
call,122.000000,4.56211897,0.010000,0.000000,100.000000,1.600000
put,122.000000,24.62565201,0.010000,0.000000,100.000000,1.600000
call,124.000000,4.20166345,0.010000,0.000000,100.000000,1.600000
put,124.000000,26.23345113,0.010000,0.000000,100.000000,1.600000
call,126.000000,3.87362091,0.010000,0.000000,100.000000,1.600000
put,126.000000,27.87366324,0.010000,0.000000,100.000000,1.600000
call,128.000000,3.57545548,0.010000,0.000000,100.000000,1.600000
put,128.000000,29.54375244,0.010000,0.000000,100.000000,1.600000
call,130.000000,3.30475214,0.010000,0.000000,100.000000,1.600000
put,130.000000,31.24130375,0.010000,0.000000,100.000000,1.600000
